,Eff Gas Day/Eff Time,TSP Name,CycleDesc,Loc Purp Desc,Loc,Loc Name,Loc Zn,Loc (Segment),Design Capacity,Operating Capacity,Total Scheduled Quantity,Operationally Available Capacity,IT,Flow Ind,All Qty Avail,Qty Reason,TimeStamp
0,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,17,NICORGAS/NGPL FRANKLIN GROVE LEE   ,6.0,29.0,"6,959","6,959",0,0,N,D,Y,,2025-04-26 10:40:07
1,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,20,NICORGAS/NGPL HARMON LEE           ,6.0,29.0,"1,218","1,218",0,0,N,D,Y,,2025-04-26 10:40:07
2,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,27,NICORGAS/NGPL NORWAY LA SALLE      ,6.0,14.0,"7,600","7,600",0,0,N,D,Y,,2025-04-26 10:40:07
3,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,34,AMER IL/NGPL HENNEPIN BUREAU       ,6.0,14.0,"70,798","70,798",0,0,N,D,Y,,2025-04-26 10:40:07
4,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,55,MIDAMER/NGPL ILL CITY ROCK ISLAND  ,6.0,14.0,433,433,0,0,N,D,Y,,2025-04-26 10:40:07
5,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,56,NICORGAS/NGPL RO                   ,6.0,14.0,"76,600","76,600",0,0,N,D,Y,,2025-04-26 10:40:07
6,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,58,MIDAMER/NGPL W LIBERTY MUSCATINE   ,6.0,14.0,"19,109","19,109",0,0,N,D,Y,,2025-04-26 10:40:07
7,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,66,MIDAMER/NGPL CEDR RAP#2 WASHINGTON ,6.0,14.0,"186,844","186,844",0,0,N,D,Y,,2025-04-26 10:40:07
8,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,68,IPLC/NGPL WASHINGTON WASHINGTON    ,6.0,14.0,"16,826","16,826",0,0,N,D,Y,,2025-04-26 10:40:07
9,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,113,MIDAMER/NGPL MALVERN MILLS         ,6.0,13.0,"1,663","1,663",0,0,N,D,Y,,2025-04-26 10:40:07
10,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,115,MIDAMER/NGPL PACIFIC JCT MILLS     ,6.0,12.0,"1,168","1,168",0,0,N,D,Y,,2025-04-26 10:40:07
11,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,118,NEB CITY/NGPL OT                   ,6.0,12.0,"18,514","18,514",0,0,N,D,Y,,2025-04-26 10:40:07
12,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,148,AMER IL/NGPL DELAND PIATT          ,6.0,28.0,"38,830","38,830",0,0,N,D,Y,,2025-04-26 10:40:07
13,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,154,BETHANY/NGPL MOU                   ,6.0,28.0,"1,540","1,540",80,"1,460",N,D,Y,,2025-04-26 10:40:07
14,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,157,AMER IL/NGPL WINDSOR SHELBY        ,6.0,28.0,"5,770","5,770",0,0,N,D,Y,,2025-04-26 10:40:07
15,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,167,SALEM/NGPL CLINT                   ,6.0,28.0,"13,530","13,530",734,"12,796",N,D,Y,,2025-04-26 10:40:07
16,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,1790,OXY/NGPL FUEL GAS #2 EDDY          ,1.0,7.0,"9,285","9,285",0,"9,285",N,D,Y,,2025-04-26 10:40:07
17,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,1791,DCP OPER/NGPL FUEL GAS EDDY        ,1.0,7.0,"9,255","9,255",0,"9,255",N,D,Y,,2025-04-26 10:40:07
18,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,2927,KMTEJAS/NGPL MON                   ,4.0,22.0,"316,157","316,157",0,"316,157",N,BD,Y,,2025-04-26 10:40:07
19,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,2965,NICORGAS/NGPL FARMER CITY PIATT    ,6.0,28.0,"78,190","78,190",0,0,N,D,Y,,2025-04-26 10:40:07
20,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3063,KGS/NGPL FORD                      ,2.0,11.0,"117,562","117,562",0,"117,562",N,BD,Y,,2025-04-26 10:40:07
21,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3083,EPNG/NGPL JAL LEA                  ,1.0,9.0,"335,962","170,000",0,"170,000",N,D,Y,,2025-04-26 10:40:07
22,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3352,ETP/NGPL BECKVILLE PANOLA          ,3.0,26.0,"300,000","300,000",0,"300,000",N,BD,Y,,2025-04-26 10:40:07
23,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3592,SABPL/NGPL HENRY HUB VERMILION     ,5.0,24.0,"500,000","500,000","193,578","306,422",N,BD,Y,,2025-04-26 10:40:07
24,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3618,FGT/NGPL JEFFERS                   ,3.0,25.0,"51,000","51,000","21,889","29,111",N,D,Y,,2025-04-26 10:40:07
25,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3644,KMTEJAS/NGPL BECKVILLE PANOLA      ,3.0,26.0,"52,169","52,169",0,"52,169",N,BD,Y,,2025-04-26 10:40:07
26,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3697,IPC/NGPL PINE BLUFF SALINE         ,6.0,27.0,"90,426","90,426",0,"90,426",N,D,Y,,2025-04-26 10:40:07
27,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3734,WISC ELE/NGPL LA                   ,6.0,39.0,"184,370","184,370",0,"184,370",N,D,Y,,2025-04-26 10:40:07
28,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3817,MB HUB/NGPL MOSS  BLUFF LIBERTY    ,3.0,25.0,"470,475","470,475","188,805","281,670",N,BD,Y,,2025-04-26 10:40:07
29,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3857,PGLC/NGPL MANLOVE PIATT            ,6.0,28.0,"463,360","463,360",0,0,N,D,Y,,2025-04-26 10:40:07
30,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3886,BANHUB/NGPL BANQUETE   HUB    BI-DI,4.0,20.0,"200,000","200,000",0,"200,000",N,BD,Y,,2025-04-26 10:40:07
31,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3950,MIDAMER/NGPL DES MOINES WARREN     ,6.0,13.0,"125,000","125,000",0,0,N,D,Y,,2025-04-26 10:40:07
32,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,3952,VALMSC/NGPL CART                   ,3.0,15.0,"40,000","40,000","11,904","28,096",N,D,Y,,2025-04-26 10:40:07
33,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4100,NICORGAS/NGPL STREAMWOOD COOK      ,6.0,30.0,"86,726","86,726",0,0,N,D,Y,,2025-04-26 10:40:07
34,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4101,NICORGAS/NGPL HAMMES AVE WILL      ,6.0,31.0,"43,060","43,060",0,0,N,D,Y,,2025-04-26 10:40:07
35,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4102,NICORGAS/NGPL MOUND ROAD WILL      ,6.0,32.0,"48,100","48,100",0,0,N,D,Y,,2025-04-26 10:40:07
36,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4103,NICORGAS/NGPL CICERO AVE COOK      ,6.0,31.0,"55,180","55,180",0,0,N,D,Y,,2025-04-26 10:40:07
37,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4109,NICORGAS/NGPL WEBER ROAD WILL      ,6.0,31.0,"229,081","229,081",0,0,N,D,Y,,2025-04-26 10:40:07
38,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4111,NICORGAS/NGPL GOUGAR ROAD WILL     ,6.0,32.0,"52,360","52,360",0,0,N,D,Y,,2025-04-26 10:40:07
39,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4115,NICORGAS/NGPL CENTRAL AVE COOK     ,6.0,33.0,"216,760","216,760",0,0,N,D,Y,,2025-04-26 10:40:07
40,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4124,NICORGAS/NGPL WEST CHICAGO DU PAGE ,6.0,30.0,"237,119","237,119",0,0,N,D,Y,,2025-04-26 10:40:07
41,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4130,NICORGAS/NGPL CHICAGO HEIGHTS COOK ,6.0,32.0,"83,340","83,340",0,0,N,D,Y,,2025-04-26 10:40:07
42,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4131,NICORGAS/NGPL PARK RIDGE COOK      ,6.0,30.0,"545,963","545,963",0,0,N,D,Y,,2025-04-26 10:40:07
43,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4132,NICORGAS/NGPL LAWNDALE AVE COOK    ,6.0,31.0,"170,360","170,360",0,0,N,D,Y,,2025-04-26 10:40:07
44,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4134,NICORGAS/NGPL CALDWELL AVE COOK    ,6.0,30.0,"241,383","241,383",0,0,N,D,Y,,2025-04-26 10:40:07
45,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4142,NICORGAS/NGPL SKOKIE RD COOK       ,6.0,30.0,"546,750","546,750",0,0,N,D,Y,,2025-04-26 10:40:07
46,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4143,NICORGAS/NGPL RIVERDALE COOK       ,6.0,32.0,"55,400","55,400",0,0,N,D,Y,,2025-04-26 10:40:07
47,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4151,PGLC/NGPL ORAM RD EMERG INTER WILL ,6.0,33.0,"128,750","128,750",0,0,N,D,Y,,2025-04-26 10:40:07
48,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4153,PGLC/NGPL 138TH ST COOK            ,6.0,32.0,"22,050","22,050",0,0,N,D,Y,,2025-04-26 10:40:07
49,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4156,PGLC/NGPL O'HARE #1 COOK           ,6.0,30.0,"86,641","86,641",0,0,N,D,Y,,2025-04-26 10:40:07
50,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4166,PGLC/NGPL O'HARE #2 COOK           ,6.0,30.0,"86,384","86,384",0,0,N,D,Y,,2025-04-26 10:40:07
51,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4186,NIPSCO/NGPL HEGEWISCH COOK         ,6.0,32.0,"72,000","72,000",0,0,N,D,Y,,2025-04-26 10:40:07
52,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4187,NIPSCO/NGPL LANSING COOK           ,6.0,33.0,"649,000","649,000",0,0,N,D,Y,,2025-04-26 10:40:07
53,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4189,NIPSCO/NGPL 134TH ST COOK          ,6.0,32.0,"71,750","71,750",0,0,N,D,Y,,2025-04-26 10:40:07
54,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4219,NICORGAS/NGPL COM ED #9 WILL       ,6.0,32.0,"20,100","20,100",0,0,N,D,Y,,2025-04-26 10:40:07
55,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4226,NICORGAS/NGPL METRO SAN DIST COOK  ,6.0,31.0,640,640,0,0,N,D,Y,,2025-04-26 10:40:07
56,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4818,WILDORAD/NGPL RA                   ,1.0,8.0,"3,580","3,580",0,"3,580",N,D,Y,,2025-04-26 10:40:07
57,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,4879,AMER IL/NGPL MATTOON DOUGLAS       ,6.0,28.0,"32,400","32,400",0,0,N,D,Y,,2025-04-26 10:40:07
58,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,5003,OASIS/NGPL WARD                    ,1.0,9.0,"100,000","100,000",0,"100,000",N,D,Y,,2025-04-26 10:40:07
59,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,5381,PHILLIPS/NGPL HERRING HUTCHINSON   ,2.0,6.0,"5,721","5,721",0,"5,721",N,D,Y,,2025-04-26 10:40:07
60,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,5382,WTG/NGPL HUTCHIN                   ,2.0,6.0,648,648,100,548,N,D,Y,,2025-04-26 10:40:07
61,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,5418,SSC GPL/NGPL FOR                   ,2.0,11.0,"180,000","180,000","1,975","178,025",N,BD,Y,,2025-04-26 10:40:07
62,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,5579,KMTP/NGPL GOODRICH POLK            ,3.0,26.0,"262,000","262,000","248,992","13,008",Y,BD,Y,,2025-04-26 10:40:07
63,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,5593,BHSC/NGPL LINCOLN OTOE             ,6.0,12.0,"144,000","144,000",0,0,N,D,Y,,2025-04-26 10:40:07
64,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,6100,ANR/NGPL SOUTH WOODSTOCK MC HENRY  ,6.0,37.0,"174,931",1,0,1,N,BD,Y,,2025-04-26 10:40:07
65,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,6216,KMTP/NGPL HAGIST RANCH DUVAL       ,4.0,21.0,"190,969",1,0,1,N,BD,Y,,2025-04-26 10:40:07
66,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,6231,KMTEJAS/NGPL EDNA JACKSON          ,4.0,22.0,"784,001","784,001",0,"784,001",N,D,Y,,2025-04-26 10:40:07
67,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,6295,CNTRPT/NGPL WESTON LAKES FORT BEND ,4.0,22.0,"3,600","3,600",99,"3,501",N,D,Y,,2025-04-26 10:40:07
68,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,7866,NO SHORE/NGPL TONNE RD COOK        ,6.0,30.0,"198,920","198,920",0,0,N,D,Y,,2025-04-26 10:40:07
69,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,7869,PGLC/NGPL STEEL MET COOK           ,6.0,33.0,240,240,0,0,N,D,Y,,2025-04-26 10:40:07
70,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,7936,FGT/NGPL VERMILI                   ,5.0,24.0,"313,137","150,000","18,197","131,803",N,D,Y,,2025-04-26 10:40:07
71,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,8021,GPC/NGPL MUSCATI                   ,6.0,14.0,"38,609","38,609","25,500","13,109",N,D,Y,,2025-04-26 10:40:07
72,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,9252,NEB CITY/NGPL CDP                  ,6.0,12.0,0,"17,390","1,950","15,440",Y,D,Y,,2025-04-26 10:40:07
73,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,9254,NO SHORE/NGPL CDP                  ,6.0,30.0,0,"284,222","66,068","218,154",N,D,Y,,2025-04-26 10:40:07
74,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,9258,NICORGAS/NGPL CDP                  ,6.0,28.0,0,"2,763,444","415,389","2,348,055",N,D,Y,,2025-04-26 10:40:07
75,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,10568,MIDAMER/NGPL CDP                   ,6.0,13.0,0,"439,224","174,957","264,267",N,D,Y,,2025-04-26 10:40:07
76,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,10571,"NGPL/NGPL MANLOVE, PGLC COOK       ",6.0,30.0,0,0,0,0,N,BD,Y,,2025-04-26 10:40:07
77,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,10599,PGLC/NGPL MARBLEHEAD DMSTC FL COOK ,6.0,32.0,30,30,0,0,N,D,Y,,2025-04-26 10:40:07
78,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,10603,SUMUTI/NGPL #1 LONOKE              ,6.0,27.0,"3,043","3,043",343,"2,700",N,D,Y,,2025-04-26 10:40:07
79,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,10653,CENTANA/NGPL #3 JEFFERSON          ,3.0,25.0,"98,734","98,734",0,"98,734",N,BD,Y,,2025-04-26 10:40:07
80,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,10654,NICORGAS/NGPL NALCO DU PAGE        ,6.0,30.0,"10,703","10,703",0,0,N,D,Y,,2025-04-26 10:40:07
81,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,10701,ACME/NGPL HOT SP                   ,6.0,27.0,"13,176","13,176",0,"13,176",N,D,Y,,2025-04-26 10:40:07
82,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,10704,MCLEOD/NGPL IRRIGATION HUTCHINSON  ,2.0,6.0,"1,582","1,582",59,"1,523",Y,D,Y,,2025-04-26 10:40:07
83,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,10751,CROSROAD/NGPL LA                   ,6.0,36.0,"144,497","144,497","11,838","132,659",N,D,Y,,2025-04-26 10:40:07
84,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,10769,ATMOS-TX/NGPL LA                   ,3.0,17.0,"72,232","72,232",0,"72,232",N,D,Y,,2025-04-26 10:40:07
85,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,10863,KMTEJAS/NGPL HAR                   ,3.0,26.0,"52,109","52,109",0,"52,109",N,BD,Y,,2025-04-26 10:40:07
86,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,11054,INT PWER/NGPL CLINTON HENRY        ,6.0,29.0,"135,960","135,960",0,0,N,D,Y,,2025-04-26 10:40:07
87,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,11087,MONTEZUM/NGPL CDP                  ,6.0,13.0,0,"32,804",200,"32,604",N,D,Y,,2025-04-26 10:40:07
88,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,11097,NICORGAS/NGPL DEL TROY GROVE LA SAL,6.0,14.0,"440,000","440,000",0,0,N,D,Y,,2025-04-26 10:40:07
89,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,11186,GATEWAY/NGPL TYSON MILLER          ,6.0,27.0,"8,523","8,523","2,355","6,168",N,D,Y,,2025-04-26 10:40:07
90,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,11272,LD OLAKE/NGPL DEKALB SWINE BEAVER  ,2.0,10.0,"1,300","1,300",25,"1,275",N,D,Y,,2025-04-26 10:40:07
91,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,11295,COL GULF/NGPL CHALKLEY CAMERON     ,5.0,23.0,"190,000","190,000",0,"190,000",N,D,Y,,2025-04-26 10:40:07
92,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,11303,SUMUTI/NGPL #2 LONOKE              ,6.0,27.0,"2,000","2,000",196,"1,804",N,D,Y,,2025-04-26 10:40:07
93,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,11373,PGLC/NGPL ACCTG                    ,6.0,30.0,0,0,0,0,N,D,Y,,2025-04-26 10:40:07
94,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,11433,ATMOSEN/NGPL MULESHOE BAILEY       ,1.0,8.0,"36,764","36,764",0,"36,764",N,D,Y,,2025-04-26 10:40:07
95,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,11435,P&G/NGPL CAPE GI                   ,6.0,27.0,"48,510","48,510","3,800","44,710",N,D,Y,,2025-04-26 10:40:07
96,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,11442,ONEOKWES/NGPL PO                   ,1.0,8.0,"102,470","102,470",0,"102,470",N,D,Y,,2025-04-26 10:40:07
97,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,24004,U OF I/NGPL PIAT                   ,6.0,28.0,"73,940","73,940","11,000","62,940",N,D,Y,,2025-04-26 10:40:07
98,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,25016,OXY/NGPL FUEL GAS #1 EDDY          ,1.0,7.0,"9,219","9,219",0,"9,219",N,D,Y,,2025-04-26 10:40:07
99,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,25026,ATMOSEN/NGPL DEA                   ,1.0,8.0,"34,713","34,713",0,"34,713",N,D,Y,,2025-04-26 10:40:07
100,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,25104,MAPL/NGPL OCHILT                   ,2.0,10.0,"3,275","3,275",100,"3,175",N,D,Y,,2025-04-26 10:40:07
101,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,25165,AMER IL/NGPL HILLSBORO MOULTRIE    ,6.0,28.0,"101,396","101,396",0,0,N,D,Y,,2025-04-26 10:40:07
102,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,25250,IPLC/NGPL CDP                      ,6.0,13.0,0,"81,948","26,071","55,877",N,D,Y,,2025-04-26 10:40:07
103,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,25400,MIDWSTRN/NGPL HERSCHER KANKAKEE    ,6.0,34.0,"303,000","303,000","50,000","253,000",N,D,Y,,2025-04-26 10:40:07
104,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,25717,NORBORD/NGPL MAR                   ,3.0,26.0,"11,000","11,000",953,"10,047",Y,D,Y,,2025-04-26 10:40:07
105,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,25731,JEFFSTOR/NGPL VE                   ,5.0,24.0,"295,830","295,830","14,897","280,933",N,BD,Y,,2025-04-26 10:40:07
106,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,25751,3M/NGPL PULASKI                    ,6.0,27.0,"8,100","8,100","2,100","6,000",N,D,Y,,2025-04-26 10:40:07
107,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,36129,ONG/NGPL MADILL #1 MARSHALL        ,3.0,15.0,"8,308","8,308","2,124","6,184",N,D,Y,,2025-04-26 10:40:07
108,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,36778,GIBSCTY/NGPL UEDC GIBSON CITY PLANT,6.0,28.0,"107,156","107,156",0,"107,156",N,D,Y,,2025-04-26 10:40:07
109,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,36779,AMUE/NGPL KINMUNDY PLANT FAYETTE   ,6.0,28.0,"75,577","75,577",0,0,N,D,Y,,2025-04-26 10:40:07
110,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,36879,MAINLINE/NGPL GRAND TOWER JACKSON  ,6.0,28.0,"200,000","200,000",0,"200,000",N,D,Y,,2025-04-26 10:40:07
111,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,36880,AMUE/NGPL PICKNEYVILLE PERRY       ,6.0,28.0,"100,000","100,000",0,0,N,D,Y,,2025-04-26 10:40:07
112,4/2/2025 10:00 PM CCT,NATURAL GAS PIPELINE CO.,INTRADAY 3,Delivery Location,37026,AECC/NGPL WRIGHTSVILLE PLT PULASKI ,6.0,27.0,"154,500","154,500",0,0,N,D,Y,,2025-04-26 10:40:07
